term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
Pension payments of lump sums - million euro,pension payments of lump sums - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,1,26,0,0,1,0,1,0,0,1,0,0,True,False,cell,Economical indicator for structural business statistics
Regular pension payments - million euro,regular pension payments - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,1,26,0,0,1,0,1,0,0,1,0,0,True,False,cell,Economical indicator for structural business statistics
Shares traded on a regulated market - million euro,shares traded on a regulated market - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,1,26,0,0,1,0,1,0,0,1,0,0,True,False,cell,Economical indicator for structural business statistics
Outgoing transfers - million euro,outgoing transfers - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,1,25,0,0,1,0,1,0,0,1,0,0,True,False,cell,Economical indicator for structural business statistics
Pension contributions to defined contributions schemes - million euro,pension contributions to defined contributions schemes - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,1,25,0,0,1,0,1,0,0,1,0,0,True,False,cell,Economical indicator for structural business statistics
Pension contributions to defined benefits schemes - million euro,pension contributions to defined benefits schemes - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,1,24,0,0,1,0,1,0,0,1,0,0,True,False,cell,Economical indicator for structural business statistics
Pension contributions to hybrid schemes - million euro,pension contributions to hybrid schemes - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,1,24,0,0,1,0,1,0,0,1,0,0,True,False,cell,Economical indicator for structural business statistics
Shares quoted on a regulated market specialised in SMEs - million euro,shares quoted on a regulated market specialised in smes - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,1,23,0,0,1,0,1,0,0,1,0,0,True,False,cell,Economical indicator for structural business statistics
Terajoule per thousand cubic metres (net calorific value - NCV),terajoule per thousand cubic metres (net calorific value - ncv),unit,high,Matches a unit pattern and appears exclusively in unit columns.,1,22,0,0,1,1,0,0,1,0,0,0,True,False,cell,Unit of measure
"Index, 2013=100","index, 2013=100",unit,high,Matches a unit pattern and appears exclusively in unit columns.,1,21,0,0,1,1,0,0,1,0,0,0,True,False,cell,Unit of measure
Gross disposable income of households in real terms per capita (percentage change on previous period),gross disposable income of households in real terms per capita (percentage change on previous period),unit,medium,Matches a unit pattern but appears in a mixed context.,1,18,0,0,1,0,0,1,0,0,1,0,True,True,cell,National accounts indicator (ESA 2010)
Thousand tonnes per day,thousand tonnes per day,unit,high,Matches a unit pattern and appears exclusively in unit columns.,1,15,0,0,1,1,0,0,1,0,0,0,True,False,cell,Unit of measure
Goods road motor vehicles > 12 tonnes,goods road motor vehicles > 12 tonnes,unit,medium,Matches a unit pattern but appears in a mixed context.,1,14,0,0,1,0,0,1,0,0,1,0,True,False,cell,Vehicles
Purchase of advertising space or time for resale - million euro,purchase of advertising space or time for resale - million euro,unit,medium,Matches a unit pattern but appears in a mixed context.,1,14,0,0,1,0,1,0,0,1,0,0,True,False,cell,Economical indicator for structural business statistics
Goods road motor vehicles from > 6 to <= 12 tonnes,goods road motor vehicles from > 6 to <= 12 tonnes,unit,medium,Matches a unit pattern but appears in a mixed context.,1,13,0,0,1,0,0,1,0,0,1,0,True,False,cell,Vehicles
"Index, latest year = 100","index, latest year = 100",unit,high,Matches a unit pattern and appears exclusively in unit columns.,1,12,0,0,1,1,0,0,1,0,0,0,True,False,cell,Unit of measure
Sum of the last 4 quarters (in TEUs),sum of the last 4 quarters (in teus),unit,high,Predominantly appears exclusively in unit columns.,1,9,0,0,1,1,0,0,1,0,0,0,False,False,cell,Unit of measure
Competitive position development over the past 3 months (within the euro area),competitive position development over the past 3 months (within the euro area),unit,medium,Matches a unit pattern but appears in a mixed context.,1,8,0,0,1,0,1,0,0,1,0,0,True,False,cell,Indicator
Competitive position expectations over the next 3 months (within the euro area),competitive position expectations over the next 3 months (within the euro area),unit,medium,Matches a unit pattern but appears in a mixed context.,1,8,0,0,1,0,1,0,0,1,0,0,True,False,cell,Indicator
Ludgate Gw Junction Slow,ludgate gw junction slow,unit,medium,Matches a unit pattern but appears in a mixed context.,1,8,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Annual capacity/inputs in 1000T,annual capacity/inputs in 1000t,unit,high,Predominantly appears exclusively in unit columns.,1,7,0,0,1,1,0,0,1,0,0,0,False,False,cell,Unit of measure
Municipal waste per capita (Kg/inhab),municipal waste per capita (kg/inhab),unit,medium,Matches a unit pattern but appears in a mixed context.,1,7,0,0,1,0,1,0,0,1,0,0,True,False,cell,Indicator used in Euro_Med
"Poverty line, rural (national currency)","poverty line, rural (national currency)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,7,0,0,1,0,1,0,0,1,0,0,True,False,cell,Indicator used in Euro_Med
"Poverty line, urban (national currency)","poverty line, urban (national currency)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,7,0,0,1,0,1,0,0,1,0,0,True,False,cell,Indicator used in Euro_Med
Regular freshwater resources 95 per cent time,regular freshwater resources 95 per cent time,unit,medium,Matches a unit pattern but appears in a mixed context.,1,7,0,0,1,0,0,1,0,0,1,0,True,False,cell,Hydrological parameters - flows - sources - water supply - treatment of water
Sum of the last 4 quarters,sum of the last 4 quarters,unit,high,Predominantly appears exclusively in unit columns.,1,7,0,0,1,1,0,0,1,0,0,0,False,False,cell,Unit of measure
Bif. Planetario - Km. 5.200,bif. planetario - km. 5.200,unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Currency in circulation and overnight deposits,currency in circulation and overnight deposits,unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,0,1,0,0,1,0,True,False,cell,Stock or flow
Currency in circulation and overnight deposits (M1) plus deposits with an agreed maturity up to 2 years and deposits redeemable at a period of notice up to 3 months,currency in circulation and overnight deposits (m1) plus deposits with an agreed maturity up to 2 years and deposits redeemable at a period of notice up to 3 months,unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,0,1,0,0,1,0,True,False,cell,Stock or flow
"El Regueron - Reg Ag Km 463,9","el regueron - reg ag km 463,9",unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Extreme poverty line, rural (national currency)","extreme poverty line, rural (national currency)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,1,0,0,1,0,0,True,False,cell,Indicator used in Euro_Med
"Extreme poverty line, urban (national currency)","extreme poverty line, urban (national currency)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,1,0,0,1,0,0,True,False,cell,Indicator used in Euro_Med
Financial account; portfolio investment; debt securities; currency of denomination Euro,financial account; portfolio investment; debt securities; currency of denomination euro,unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,0,1,0,0,1,0,True,False,cell,Balance of payments item
Km. 5.200 - Bif. Planetario,km. 5.200 - bif. planetario,unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km. 5.200 - Villaverde Bajo,km. 5.200 - villaverde bajo,unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Metre,metre,unit,high,Matches a unit pattern and appears exclusively in unit columns.,1,6,0,0,1,1,0,0,1,0,0,0,True,False,cell,Unit of measure
Paved airport runways longer than 2 438 metres,paved airport runways longer than 2 438 metres,unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,0,1,0,0,1,0,True,False,cell,Transport infrastructure
"Reg Ag Km 463,9 - El Regueron","reg ag km 463,9 - el regueron",unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Villaverde Bajo - Km. 5.200,villaverde bajo - km. 5.200,unit,medium,Matches a unit pattern but appears in a mixed context.,1,6,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Actual occupation vol. (1 000 m3/d),actual occupation vol. (1 000 m3/d),unit,medium,Matches a unit pattern but appears in a mixed context.,1,5,0,0,1,0,0,1,0,0,1,0,True,False,cell,Plant capacity
Coefficient of variation of volume indices of expenditure per capita (percentage),coefficient of variation of volume indices of expenditure per capita (percentage),unit,medium,Matches a unit pattern but appears in a mixed context.,1,5,0,0,1,0,0,1,0,0,1,0,True,True,cell,National accounts indicator (ESA 2010)
Currency in circulation and overnight deposits (M1) plus deposits with an agreed maturity up to 2 years and deposits redeemable at a period of notice up to 3 months (M2) plus repurchase agreements and money market fund (MMF) shares/units and debt securities up to 2 years,currency in circulation and overnight deposits (m1) plus deposits with an agreed maturity up to 2 years and deposits redeemable at a period of notice up to 3 months (m2) plus repurchase agreements and money market fund (mmf) shares/units and debt securities up to 2 years,unit,medium,Matches a unit pattern but appears in a mixed context.,1,5,0,0,1,0,0,1,0,0,1,0,True,False,cell,Stock or flow
Buchs-Dällikon - Regensdorf-Watt,buchs-dällikon - regensdorf-watt,unit,medium,Matches a unit pattern but appears in a mixed context.,1,4,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2010)
Butzbach-Db - Butzbach Bahn-Km 2.2,butzbach-db - butzbach bahn-km 2.2,unit,medium,Matches a unit pattern but appears in a mixed context.,1,4,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2010)
Ludgate Gw Jn Fast,ludgate gw jn fast,unit,medium,Matches a unit pattern but appears in a mixed context.,1,4,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Montmélian - Bifurcation Km 150,6 - Montmélian - Bâtiment Voyageurs","montmélian - bifurcation km 150,6 - montmélian - bâtiment voyageurs",unit,medium,Matches a unit pattern but appears in a mixed context.,1,4,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Montmélian - Bâtiment Voyageurs - Montmélian - Bifurcation Km 150,6","montmélian - bâtiment voyageurs - montmélian - bifurcation km 150,6",unit,medium,Matches a unit pattern but appears in a mixed context.,1,4,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Regensdorf-Watt - Zürich Affoltern,regensdorf-watt - zürich affoltern,unit,medium,Matches a unit pattern but appears in a mixed context.,1,4,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2010)
Tonnes of CO2 equivalent,tonnes of co2 equivalent,unit,high,Matches a unit pattern and appears exclusively in unit columns.,1,4,0,0,1,1,0,0,1,0,0,0,True,False,cell,Unit of measure
"A Coru?A S.Diego - Aguja Km. 545,4","a coru?a s.diego - aguja km. 545,4",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
A Rua-Petin - Km. 273.390,a rua-petin - km. 273.390,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Ag.Clas.Km 100.4 - Bif. Vila-Seca,ag.clas.km 100.4 - bif. vila-seca,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Ag.Clas.Km 100.4 - Tarragona Merc.,ag.clas.km 100.4 - tarragona merc.,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Ag.Clas.Km.272 - Tarragona Merc.,ag.clas.km.272 - tarragona merc.,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Ag.Clas.Km.272 - Tarragona Port,ag.clas.km.272 - tarragona port,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Agu. Km.146.1 - Alcazar San Juan,agu. km.146.1 - alcazar san juan,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Agu. Km.146.1 - Alcazar Sj Merc.,agu. km.146.1 - alcazar sj merc.,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Agu. Km.146.1 - Quero,agu. km.146.1 - quero,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Agu.Cla Km.146.1 - Villaca?As,agu.cla km.146.1 - villaca?as,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Aguja Km. 1,337 - Cordoba Merc.","aguja km. 1,337 - cordoba merc.",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Aguja Km. 1,8 - Aguja Km. 1.4","aguja km. 1,8 - aguja km. 1.4",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Aguja Km. 1,8 - Madrid At. Cerca","aguja km. 1,8 - madrid at. cerca",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Aguja Km. 1,8 - Madrid-S. Catal.","aguja km. 1,8 - madrid-s. catal.",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Aguja Km. 1.4 - Aguja Km. 1,8","aguja km. 1.4 - aguja km. 1,8",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Aguja Km. 1.4 - Madrid-S. Catal.,aguja km. 1.4 - madrid-s. catal.,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Aguja Km. 523,2 - Los Ramos-Alquer","aguja km. 523,2 - los ramos-alquer",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Aguja Km. 523,2 - Reg Ag Km 467,3","aguja km. 523,2 - reg ag km 467,3",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Aguja Km. 545,4 - A Coru?A S.Diego","aguja km. 545,4 - a coru?a s.diego",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Agurain-Salvatie - Bif. Km.534,0","agurain-salvatie - bif. km.534,0",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Agurain-Salvatie - Km. 529.1,agurain-salvatie - km. 529.1,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Alcazar San Juan - Agu. Km.146.1,alcazar san juan - agu. km.146.1,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Alcazar Sj Merc. - Agu. Km.146.1,alcazar sj merc. - agu. km.146.1,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Arevalo - Km 179,9","arevalo - km 179,9",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Bif. Archidona - Km 141,417","bif. archidona - km 141,417",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Bif. Km.534,0 - Agurain-Salvatie","bif. km.534,0 - agurain-salvatie",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Bif. Km.534,0 - Km. 529.1","bif. km.534,0 - km. 529.1",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Bif. Medina - Pk Km. 126,7","bif. medina - pk km. 126,7",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Bif. Nazaret - Km 7.1 Ad-Pto,bif. nazaret - km 7.1 ad-pto,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Bif. Nazaret - Km. 6.7 Ad-Pto,bif. nazaret - km. 6.7 ad-pto,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Bif. Nazaret - Vfsl-Ag.Km.5,8","bif. nazaret - vfsl-ag.km.5,8",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Bif. Puerto Fsl - Vfsl-Ag.Km.5,8","bif. puerto fsl - vfsl-ag.km.5,8",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Bif. Riofrio - Km 141,417","bif. riofrio - km 141,417",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Bif. Teruel - Cim-Aguja Km.0,7","bif. teruel - cim-aguja km.0,7",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Bif. Teruel - Km 112.1,bif. teruel - km 112.1,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Bif. Vila-Seca - Ag.Clas.Km 100.4,bif. vila-seca - ag.clas.km 100.4,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Cadca - St. Hr. (Km 286, 5 )","cadca - st. hr. (km 286, 5 )",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Camb.-Ag.Km. 3,1 - Cambiador Lleida","camb.-ag.km. 3,1 - cambiador lleida",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Camb.-Ag.Km. 3,1 - Lleida-Pirineus","camb.-ag.km. 3,1 - lleida-pirineus",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Camb.-Ag.Km. 3,1 - Plana-Picamoixon","camb.-ag.km. 3,1 - plana-picamoixon",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Camb.-Ag.Km. 3,2 - Cambiador Lleida","camb.-ag.km. 3,2 - cambiador lleida",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Camb.-Ag.Km. 3,2 - Lleida-Pirineus","camb.-ag.km. 3,2 - lleida-pirineus",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Camb.-Ag.Km. 3,2 - Plana-Picamoixon","camb.-ag.km. 3,2 - plana-picamoixon",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Cambiador Lleida - Camb.-Ag.Km. 3,1","cambiador lleida - camb.-ag.km. 3,1",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Cambiador Lleida - Camb.-Ag.Km. 3,2","cambiador lleida - camb.-ag.km. 3,2",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Carouge-Bachet saut du Km - Genève-Stade,carouge-bachet saut du km - genève-stade,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Carouge-Bachet saut du Km - Lancy-Bachet,carouge-bachet saut du km - lancy-bachet,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Cbdor. Pedralba - Km. 112.4,cbdor. pedralba - km. 112.4,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Cer-Meir-Ag000,7 - Km 6.135 Ad-Ufen","cer-meir-ag000,7 - km 6.135 ad-ufen",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Chmtin-Ag Km 1,5 - Mad-Cham-Clara C","chmtin-ag km 1,5 - mad-cham-clara c",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Cieza - Km. 378.0,cieza - km. 378.0,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Cim-Ag. Km.337,1 - Z-Delcs Ag 338,1","cim-ag. km.337,1 - z-delcs ag 338,1",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Cim-Aguja Km.0,7 - Bif. Teruel","cim-aguja km.0,7 - bif. teruel",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Cogullada - Km. 1,935","cogullada - km. 1,935",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Cogullada - Km. 7,1","cogullada - km. 7,1",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Cogullada - Km. 7,5","cogullada - km. 7,5",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Cordoba Merc. - Aguja Km. 1,337","cordoba merc. - aguja km. 1,337",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Design capacity BOD (1 000 kg O2/day),design capacity bod (1 000 kg o2/day),unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Plant capacity
Design capacity vol. (34) (1 000 m3/d),design capacity vol. (34) (1 000 m3/d),unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Plant capacity
"El Regueron - Reg Ag Km 467,3","el regueron - reg ag km 467,3",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Encina Agj Km2,9 - Km 5.900","encina agj km2,9 - km 5.900",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Genève-Stade - Carouge-Bachet saut du Km,genève-stade - carouge-bachet saut du km,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Granada - Km 86.520,granada - km 86.520,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network Segment (2015)
Gremberg Nord - Köln-Kalk Nord Km,gremberg nord - köln-kalk nord km,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Guadalajara-Yebe - Km. 2,8","guadalajara-yebe - km. 2,8",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
Hellin - Km. 378.0,hellin - km. 378.0,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km 0.450 Ad-Arce - Nubledo,km 0.450 ad-arce - nubledo,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km 1.717 Ad-Pto - La Salud,km 1.717 ad-pto - la salud,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km 112.1 - Bif. Teruel,km 112.1 - bif. teruel,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km 112.1 - Km. 110,0","km 112.1 - km. 110,0",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2005)
"Km 141,417 - Bif. Archidona","km 141,417 - bif. archidona",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Km 141,417 - Bif. Riofrio","km 141,417 - bif. riofrio",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Km 179,9 - Arevalo","km 179,9 - arevalo",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Km 179,9 - Medina Del Campo","km 179,9 - medina del campo",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km 3.251 Ad-Ford - Silla,km 3.251 ad-ford - silla,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Km 5.900 - Encina Agj Km2,9","km 5.900 - encina agj km2,9",unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km 5.900 - La Font De La F.,km 5.900 - la font de la f.,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Km 59.560 - Km 86.520,km 59.560 - km 86.520,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network Segment (2015)
Km 59.560 - Salinas-Villanue,km 59.560 - salinas-villanue,unit,medium,Matches a unit pattern but appears in a mixed context.,1,3,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network Segment (2015)
