term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
"13 Décembre, 2016","13 décembre, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Décembre, 2016"
"13 Décembre, 2017","13 décembre, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Décembre, 2017"
"13 Décembre, 2018","13 décembre, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Décembre, 2018"
"13 Décembre, 2019","13 décembre, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Décembre, 2019"
"13 Décembre, 2021","13 décembre, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Décembre, 2021"
"13 Décembre, 2022","13 décembre, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Décembre, 2022"
"13 Février, 2006","13 février, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2006"
"13 Février, 2007","13 février, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2007"
"13 Février, 2008","13 février, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2008"
"13 Février, 2009","13 février, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2009"
"13 Février, 2012","13 février, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2012"
"13 Février, 2013","13 février, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2013"
"13 Février, 2014","13 février, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2014"
"13 Février, 2015","13 février, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2015"
"13 Février, 2017","13 février, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2017"
"13 Février, 2018","13 février, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2018"
"13 Février, 2019","13 février, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2019"
"13 Février, 2020","13 février, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Février, 2020"
"13 Janvier, 2006","13 janvier, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2006"
"13 Janvier, 2009","13 janvier, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2009"
"13 Janvier, 2010","13 janvier, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2010"
"13 Janvier, 2011","13 janvier, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2011"
"13 Janvier, 2012","13 janvier, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2012"
"13 Janvier, 2014","13 janvier, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2014"
"13 Janvier, 2015","13 janvier, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2015"
"13 Janvier, 2016","13 janvier, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2016"
"13 Janvier, 2017","13 janvier, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2017"
"13 Janvier, 2020","13 janvier, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2020"
"13 Janvier, 2021","13 janvier, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2021"
"13 Janvier, 2022","13 janvier, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Janvier, 2022"
"13 Juillet, 2006","13 juillet, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2006"
"13 Juillet, 2007","13 juillet, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2007"
"13 Juillet, 2009","13 juillet, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2009"
"13 Juillet, 2010","13 juillet, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2010"
"13 Juillet, 2011","13 juillet, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2011"
"13 Juillet, 2012","13 juillet, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2012"
"13 Juillet, 2015","13 juillet, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2015"
"13 Juillet, 2016","13 juillet, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2016"
"13 Juillet, 2017","13 juillet, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2017"
"13 Juillet, 2018","13 juillet, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2018"
"13 Juillet, 2020","13 juillet, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2020"
"13 Juillet, 2021","13 juillet, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2021"
"13 Juillet, 2022","13 juillet, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juillet, 2022"
"13 Juin, 2006","13 juin, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2006"
"13 Juin, 2007","13 juin, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2007"
"13 Juin, 2008","13 juin, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2008"
"13 Juin, 2011","13 juin, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2011"
"13 Juin, 2012","13 juin, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2012"
"13 Juin, 2013","13 juin, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2013"
"13 Juin, 2014","13 juin, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2014"
"13 Juin, 2016","13 juin, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2016"
"13 Juin, 2017","13 juin, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2017"
"13 Juin, 2018","13 juin, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2018"
"13 Juin, 2019","13 juin, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2019"
"13 Juin, 2022","13 juin, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Juin, 2022"
"13 Mai, 2008","13 mai, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2008"
"13 Mai, 2009","13 mai, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2009"
"13 Mai, 2010","13 mai, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2010"
"13 Mai, 2011","13 mai, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2011"
"13 Mai, 2013","13 mai, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2013"
"13 Mai, 2014","13 mai, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2014"
"13 Mai, 2015","13 mai, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2015"
"13 Mai, 2016","13 mai, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2016"
"13 Mai, 2019","13 mai, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2019"
"13 Mai, 2020","13 mai, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2020"
"13 Mai, 2021","13 mai, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2021"
"13 Mai, 2022","13 mai, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mai, 2022"
"13 Mars, 2006","13 mars, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2006"
"13 Mars, 2007","13 mars, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2007"
"13 Mars, 2008","13 mars, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2008"
"13 Mars, 2009","13 mars, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2009"
"13 Mars, 2012","13 mars, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2012"
"13 Mars, 2013","13 mars, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2013"
"13 Mars, 2014","13 mars, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2014"
"13 Mars, 2015","13 mars, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2015"
"13 Mars, 2017","13 mars, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2017"
"13 Mars, 2018","13 mars, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2018"
"13 Mars, 2019","13 mars, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2019"
"13 Mars, 2020","13 mars, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Mars, 2020"
"13 Novembre, 2006","13 novembre, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2006"
"13 Novembre, 2007","13 novembre, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2007"
"13 Novembre, 2008","13 novembre, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2008"
"13 Novembre, 2009","13 novembre, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2009"
"13 Novembre, 2012","13 novembre, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2012"
"13 Novembre, 2013","13 novembre, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2013"
"13 Novembre, 2014","13 novembre, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2014"
"13 Novembre, 2015","13 novembre, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2015"
"13 Novembre, 2017","13 novembre, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2017"
"13 Novembre, 2018","13 novembre, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2018"
"13 Novembre, 2019","13 novembre, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2019"
"13 Novembre, 2020","13 novembre, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Novembre, 2020"
"13 Octobre, 2005","13 octobre, 2005",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2005"
"13 Octobre, 2006","13 octobre, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2006"
"13 Octobre, 2008","13 octobre, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2008"
"13 Octobre, 2009","13 octobre, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2009"
"13 Octobre, 2010","13 octobre, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2010"
"13 Octobre, 2011","13 octobre, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2011"
"13 Octobre, 2014","13 octobre, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2014"
"13 Octobre, 2015","13 octobre, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2015"
"13 Octobre, 2016","13 octobre, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2016"
"13 Octobre, 2017","13 octobre, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2017"
"13 Octobre, 2020","13 octobre, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2020"
"13 Octobre, 2021","13 octobre, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2021"
"13 Octobre, 2022","13 octobre, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Octobre, 2022"
"13 Septembre, 2005","13 septembre, 2005",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2005"
"13 Septembre, 2006","13 septembre, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2006"
"13 Septembre, 2007","13 septembre, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2007"
"13 Septembre, 2010","13 septembre, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2010"
"13 Septembre, 2011","13 septembre, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2011"
"13 Septembre, 2012","13 septembre, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2012"
"13 Septembre, 2013","13 septembre, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2013"
"13 Septembre, 2016","13 septembre, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2016"
"13 Septembre, 2017","13 septembre, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2017"
"13 Septembre, 2018","13 septembre, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2018"
"13 Septembre, 2019","13 septembre, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2019"
"13 Septembre, 2021","13 septembre, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2021"
"13 Septembre, 2022","13 septembre, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"13 Septembre, 2022"
"14 Août, 2006","14 août, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2006"
"14 Août, 2007","14 août, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2007"
"14 Août, 2008","14 août, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2008"
"14 Août, 2009","14 août, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2009"
"14 Août, 2012","14 août, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2012"
"14 Août, 2013","14 août, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2013"
"14 Août, 2014","14 août, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2014"
"14 Août, 2015","14 août, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2015"
"14 Août, 2017","14 août, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2017"
"14 Août, 2018","14 août, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2018"
"14 Août, 2019","14 août, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2019"
"14 Août, 2020","14 août, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Août, 2020"
"14 Avril, 2008","14 avril, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Avril, 2008"
"14 Avril, 2009","14 avril, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Avril, 2009"
"14 Avril, 2010","14 avril, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Avril, 2010"
"14 Avril, 2011","14 avril, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Avril, 2011"
"14 Avril, 2014","14 avril, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Avril, 2014"
"14 Avril, 2015","14 avril, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Avril, 2015"
"14 Avril, 2016","14 avril, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Avril, 2016"
"14 Avril, 2020","14 avril, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Avril, 2020"
"14 Avril, 2021","14 avril, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Avril, 2021"
"14 Décembre, 2005","14 décembre, 2005",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2005"
"14 Décembre, 2006","14 décembre, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2006"
"14 Décembre, 2007","14 décembre, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2007"
"14 Décembre, 2009","14 décembre, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2009"
"14 Décembre, 2010","14 décembre, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2010"
"14 Décembre, 2011","14 décembre, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2011"
"14 Décembre, 2012","14 décembre, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2012"
"14 Décembre, 2015","14 décembre, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2015"
"14 Décembre, 2016","14 décembre, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2016"
"14 Décembre, 2017","14 décembre, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2017"
"14 Décembre, 2018","14 décembre, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2018"
"14 Décembre, 2020","14 décembre, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2020"
"14 Décembre, 2021","14 décembre, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2021"
"14 Décembre, 2022","14 décembre, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Décembre, 2022"
"14 Février, 2006","14 février, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2006"
"14 Février, 2007","14 février, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2007"
"14 Février, 2008","14 février, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2008"
"14 Février, 2011","14 février, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2011"
"14 Février, 2012","14 février, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2012"
