term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
Population as a percentage of EU27 (from 2020) population,population as a percentage of eu27 (from 2020) population,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,56,0,0,2,0,1,1,0,1,1,0,True,True,cell,Categorisation of active substances for harmonised risk indicator|Demographic indicator
Share of exports by Member State (%),share of exports by member state (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,56,0,0,2,0,2,0,0,2,0,0,False,True,cell,External trade indicator
Share of imports by Member State (%),share of imports by member state (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,56,0,0,2,0,2,0,0,2,0,0,False,True,cell,External trade indicator
Total intra-mural R & D expenditure - million euro,total intra-mural r & d expenditure - million euro,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,48,0,0,2,1,1,0,1,1,0,0,True,True,cell,Economical indicator for structural business statistics|Unit of measure
Coefficient of variation of price level indices,coefficient of variation of price level indices,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,45,0,0,2,0,2,0,0,2,0,0,False,True,cell,Statistical information
Coefficient of variation of volume indices of expenditure per capita,coefficient of variation of volume indices of expenditure per capita,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,45,0,0,2,0,2,0,0,2,0,0,False,True,cell,Statistical information
Frequency of internet access: daily,frequency of internet access: daily,measure,high,Predominantly appears exclusively in statistical measure columns.,2,43,0,0,2,0,2,0,0,2,0,0,False,False,cell,Information society indicator
Frequency of internet access: once a week (including every day),frequency of internet access: once a week (including every day),measure,high,Predominantly appears exclusively in statistical measure columns.,2,43,0,0,2,0,2,0,0,2,0,0,False,False,cell,Information society indicator
Healthy life years at 65 in percentage of the total life expectancy - females,healthy life years at 65 in percentage of the total life expectancy - females,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,42,0,0,2,0,1,1,0,1,1,0,True,True,cell,Categorisation of active substances for harmonised risk indicator|Health indicator
Healthy life years at 65 in percentage of the total life expectancy - males,healthy life years at 65 in percentage of the total life expectancy - males,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,42,0,0,2,0,1,1,0,1,1,0,True,True,cell,Categorisation of active substances for harmonised risk indicator|Health indicator
Healthy life years at birth in percentage of the total life expectancy - females,healthy life years at birth in percentage of the total life expectancy - females,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,42,0,0,2,0,1,1,0,1,1,0,True,True,cell,Categorisation of active substances for harmonised risk indicator|Health indicator
Healthy life years at birth in percentage of the total life expectancy - males,healthy life years at birth in percentage of the total life expectancy - males,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,42,0,0,2,0,1,1,0,1,1,0,True,True,cell,Categorisation of active substances for harmonised risk indicator|Health indicator
Healthy life years in absolute value at birth - females,healthy life years in absolute value at birth - females,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,42,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Health indicator
Healthy life years in absolute value at birth - males,healthy life years in absolute value at birth - males,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,42,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Health indicator
Concentration ratio (four largest entities),concentration ratio (four largest entities),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,32,0,0,2,1,1,0,1,1,0,0,False,True,cell,Statistical information|Unit of measure
Income from intellectual property rights - million euro,income from intellectual property rights - million euro,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,26,0,0,2,0,1,1,0,1,1,0,True,True,cell,Categorisation of active substances for harmonised risk indicator|Economical indicator for structural business statistics
Average occupational status of young people with parents with different educational attainment ISCED 1-2,average occupational status of young people with parents with different educational attainment isced 1-2,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Average occupational status of young people with parents with different educational attainment ISCED 3-4,average occupational status of young people with parents with different educational attainment isced 3-4,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Average occupational status of young people with parents with different educational attainment ISCED 5-6,average occupational status of young people with parents with different educational attainment isced 5-6,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Average time to enter first significant job by parent's education ISCED1-2,average time to enter first significant job by parent's education isced1-2,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Average time to enter first significant job by parent's education ISCED3-4,average time to enter first significant job by parent's education isced3-4,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Average time to enter first significant job by parent's education ISCED5-6,average time to enter first significant job by parent's education isced5-6,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Odds ratios of graduating from tertiary education/Young people with parent with ISCED 3-4/Young people with parents with ISCED 1-2,odds ratios of graduating from tertiary education/young people with parent with isced 3-4/young people with parents with isced 1-2,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Odds ratios of graduating from tertiary education/Young people with parent with ISCED 5-6/Young people with parents with ISCED 1-2,odds ratios of graduating from tertiary education/young people with parent with isced 5-6/young people with parents with isced 1-2,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Part-time employment by job match (%),part-time employment by job match (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Part-time employment by job mismatch (%),part-time employment by job mismatch (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Temporary employment by job match (%),temporary employment by job match (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Temporary employment by job mismatch (%),temporary employment by job mismatch (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Total average occupational status of young people with parents with different educational attainment,total average occupational status of young people with parents with different educational attainment,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,24,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Education indicator
Consumption of chemicals,consumption of chemicals,measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,18,0,0,2,0,2,0,0,2,0,0,False,True,cell,Environment indicator
Share of exports by product (%),share of exports by product (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,16,0,0,2,0,2,0,0,2,0,0,False,True,cell,External trade indicator
Share of imports by product (%),share of imports by product (%),measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,16,0,0,2,0,2,0,0,2,0,0,False,True,cell,External trade indicator
"Gross enrolment rate in TVET, female, ISCED 3 (%)","gross enrolment rate in tvet, female, isced 3 (%)",measure,high,Matches a measure pattern and appears in a statistical-indicator column.,2,10,0,0,2,0,1,1,0,1,1,0,False,True,cell,Categorisation of active substances for harmonised risk indicator|Indicator used in Euro_Med
